,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,B06,Cy5,HSPA2,Unkn-02,Hot,,37.1375288738827,36.1360538457357,1.12978590326002,197.954631292283,2.29656566684172,321.518590493871,154.015331884379,64,
,B07,Cy5,HSPA2,Unkn-10,Cool,,41.3990426327098,40.3506983159999,1.07466994337349,34.3709742389553,1.53619184230906,56.4028710136673,24.669478616095,64,
,B08,Cy5,HSPA2,Unkn-10,Cool,,39.2515077819325,40.3506983159999,1.07466994337349,83.0562686358345,1.919372416212,56.4028710136673,24.669478616095,64,
,B09,Cy5,HSPA2,Unkn-10,Cool,,40.4015445333575,40.3506983159999,1.07466994337349,51.7813701662122,1.71417353794421,56.4028710136673,24.669478616095,64,
,B10,Cy5,HSPA2,Unkn-18,Hot,,NaN,0,0,NaN,NaN,0,0,64,
,B11,Cy5,HSPA2,Unkn-18,Hot,,NaN,0,0,NaN,NaN,0,0,64,
,B12,Cy5,HSPA2,Unkn-18,Hot,,44.5306880797895,44.5306880797895,0,9.49332348196218,0.977418279571173,9.49332348196218,0,64,
,C01,Cy5,HSPA2,Std-03,,,19.8322405477972,19.7079804076941,0.19033759303785,100000,5,100000,0,64,
,C02,Cy5,HSPA2,Std-03,,,19.8028470334984,19.7079804076941,0.19033759303785,100000,5,100000,0,64,
,C03,Cy5,HSPA2,Std-03,,,19.4888536417869,19.7079804076941,0.19033759303785,100000,5,100000,0,64,
,C04,Cy5,HSPA2,Unkn-03,Cool,,28.1413240670251,26.9356459774896,1.09881293453422,7975.19742856595,3.90174144296125,13946.4807302988,5686.58480534485,64,
,C05,Cy5,HSPA2,Unkn-03,Cool,,26.675071630595,26.9356459774896,1.09881293453422,14566.7305433899,4.16336208668423,13946.4807302988,5686.58480534485,64,
,C06,Cy5,HSPA2,Unkn-03,Cool,,25.9905422348487,26.9356459774896,1.09881293453422,19297.5142189405,4.28550136960231,13946.4807302988,5686.58480534485,64,
,C07,Cy5,HSPA2,Unkn-11,Cool,,40.1394707699572,42.6269452275779,2.78743669855549,57.6679964335099,1.76093486292492,29.8131278685699,26.0626961106433,64,
,C08,Cy5,HSPA2,Unkn-11,Cool,,42.101740268111,42.6269452275779,2.78743669855549,25.7519923591037,1.41081083481768,29.8131278685699,26.0626961106433,64,
,C09,Cy5,HSPA2,Unkn-11,Cool,,45.6396246446656,42.6269452275779,2.78743669855549,6.01939481309607,0.779552829705529,29.8131278685699,26.0626961106433,64,
,C10,Cy5,HSPA2,Unkn-19,Cool,,36.408851457895,36.6350277405823,0.290227601575831,267.043614313182,2.42658219735213,244.480592188777,28.2960620552747,64,
,C11,Cy5,HSPA2,Unkn-19,Cool,,36.5339540795923,36.6350277405823,0.290227601575831,253.664897804543,2.40426037362882,244.480592188777,28.2960620552747,64,
,C12,Cy5,HSPA2,Unkn-19,Cool,,36.9622776842596,36.6350277405823,0.290227601575831,212.733264448607,2.32783540450984,244.480592188777,28.2960620552747,64,
,D01,Cy5,HSPA2,Std-04,,,24.8900134384462,24.6426732407017,0.258053327757294,10000,4,10000,0,64,
,D02,Cy5,HSPA2,Std-04,,,24.6629081101293,24.6426732407017,0.258053327757294,10000,4,10000,0,64,
,D03,Cy5,HSPA2,Std-04,,,24.3750981735295,24.6426732407017,0.258053327757294,10000,4,10000,0,64,
,D04,Cy5,HSPA2,Unkn-04,Hot,,26.1624551672786,25.5974203783635,1.13178821887155,17981.5560398679,4.25482727083926,24489.4609724879,12355.7539671771,64,
,D05,Cy5,HSPA2,Unkn-04,Hot,,26.3354402629227,25.5974203783635,1.13178821887155,16747.9581895417,4.22396186802562,24489.4609724879,12355.7539671771,64,
,D06,Cy5,HSPA2,Unkn-04,Hot,,24.294365704889,25.5974203783635,1.13178821887155,38738.8686880542,4.58814693363375,24489.4609724879,12355.7539671771,64,
