Plate,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq_Diff,Cq Std. Dev,CqMin,CqMax,SQ Std. Dev,Starting Quantity (SQ),Dilution Factor,Copy_Number
1,G12,HEX,EEF2,Unkn-23,30C,,29.85744392,29.96551832,0.108074404,0.122958508,29.84255981,30.08847683,52.41345622,678.3563187,5,3391.781594
1,H04,HEX,EEF2,Unkn-08,40C,,29.44972133,29.38523326,0.064488065,0.076442016,29.30879125,29.46167528,49.51388095,896.6621626,5,4483.310813
1,H05,HEX,EEF2,Unkn-08,40C,,29.40518453,29.38523326,0.019951263,0.076442016,29.30879125,29.46167528,49.51388095,924.4101905,5,4622.050953
1,H06,HEX,EEF2,Unkn-08,40C,,29.30079393,29.38523326,0.084439328,0.076442016,29.30879125,29.46167528,49.51388095,992.8611936,5,4964.305968
1,H07,HEX,EEF2,Unkn-16,30C,,32.88861467,32.7991807,0.089433974,0.141333718,32.65784698,32.94051442,9.019204824,85.23638798,5,426.1819399
1,H08,HEX,EEF2,Unkn-16,30C,,32.87268551,32.7991807,0.07350481,0.141333718,32.65784698,32.94051442,9.019204824,86.17058106,5,430.8529053
1,H09,HEX,EEF2,Unkn-16,30C,,32.63624191,32.7991807,0.162938784,0.141333718,32.65784698,32.94051442,9.019204824,101.3042419,5,506.5212093
1,H10,HEX,EEF2,Unkn-24,40C,,34.0526055,34.20234473,0.149739229,0.136676964,34.06566776,34.33902169,3.299977862,38.43252431,5,192.1626216
1,H11,HEX,EEF2,Unkn-24,40C,,34.23403779,34.20234473,0.031693058,0.136676964,34.06566776,34.33902169,3.299977862,33.94525668,5,169.7262834
1,H12,HEX,EEF2,Unkn-24,40C,,34.3203909,34.20234473,0.11804617,0.136676964,34.06566776,34.33902169,3.299977862,31.99748458,5,159.9874229
2,A04,Cy5,HSP90B1,Unkn-25,40C,,30.57398962,30.86430778,0.290318159,0.279618754,30.58468902,31.14392653,47.67541148,300.251155,5,1501.255775
2,A05,Cy5,HSP90B1,Unkn-25,40C,,31.13183177,30.86430778,0.267523994,0.279618754,30.58468902,31.14392653,47.67541148,205.6252912,5,1028.126456
2,A06,Cy5,HSP90B1,Unkn-25,40C,,30.88710194,30.86430778,0.022794165,0.279618754,30.58468902,31.14392653,47.67541148,242.7748576,5,1213.874288
2,B04,Cy5,HSP90B1,Unkn-26,30C,,35.57453959,35.38331905,0.19122054,0.718549463,34.66476959,36.10186851,8.413162534,10.08589352,5,50.42946761
2,B06,Cy5,HSP90B1,Unkn-26,30C,,35.19209851,35.38331905,0.19122054,0.718549463,34.66476959,36.10186851,8.413162534,13.0745889,5,65.37294452
2,C04,Cy5,HSP90B1,Unkn-27,40C,,31.64041279,31.69291103,0.052498245,0.098942407,31.59396863,31.79185344,9.26051419,145.6084896,5,728.0424478
2,C05,Cy5,HSP90B1,Unkn-27,40C,,31.8070382,31.69291103,0.114127167,0.098942407,31.59396863,31.79185344,9.26051419,130.0404852,5,650.2024262
2,C06,Cy5,HSP90B1,Unkn-27,40C,,31.63128211,31.69291103,0.061628921,0.098942407,31.59396863,31.79185344,9.26051419,146.5135207,5,732.5676037
2,D04,Cy5,HSP90B1,Unkn-28,30C,,34.72236004,34.59155518,0.130804865,0.191333543,34.40022164,34.78288872,2.64981674,17.98333088,5,89.91665439
2,D05,Cy5,HSP90B1,Unkn-28,30C,,34.68034772,34.59155518,0.088792542,0.191333543,34.40022164,34.78288872,2.64981674,18.50342295,5,92.51711473
2,D06,Cy5,HSP90B1,Unkn-28,30C,,34.37195777,34.59155518,0.219597407,0.191333543,34.40022164,34.78288872,2.64981674,22.81083949,5,114.0541975
2,E04,Cy5,HSP90B1,Unkn-29,40C,,34.1284064,34.18703845,0.058632048,0.244621026,33.94241742,34.43165947,4.194872061,26.91046052,5,134.5523026
2,E05,Cy5,HSP90B1,Unkn-29,40C,,33.97706143,34.18703845,0.209977015,0.244621026,33.94241742,34.43165947,4.194872061,29.82124476,5,149.1062238
2,E06,Cy5,HSP90B1,Unkn-29,40C,,34.45564751,34.18703845,0.268609063,0.244621026,33.94241742,34.43165947,4.194872061,21.55142998,5,107.7571499
2,F04,Cy5,HSP90B1,Unkn-30,30C,,34.81138308,35.01764319,0.206260102,0.282485969,34.73515722,35.30012915,2.700733139,16.92907069,5,84.64535345
2,F05,Cy5,HSP90B1,Unkn-30,30C,,35.33961313,35.01764319,0.321969948,0.282485969,34.73515722,35.30012915,2.700733139,11.82911598,5,59.14557989
2,F06,Cy5,HSP90B1,Unkn-30,30C,,34.90193334,35.01764319,0.115709846,0.282485969,34.73515722,35.30012915,2.700733139,15.92010759,5,79.60053794
2,A04,FAM,IL1B,Unkn-25,40C,,32.39354254,32.61419058,0.22064804,0.191323555,32.42286702,32.80551413,4.915114504,42.59719604,5,212.9859802
2,A05,FAM,IL1B,Unkn-25,40C,,32.71499963,32.61419058,0.100809053,0.191323555,32.42286702,32.80551413,4.915114504,34.31067017,5,171.5533509
2,A06,FAM,IL1B,Unkn-25,40C,,32.73402956,32.61419058,0.119838986,0.191323555,32.42286702,32.80551413,4.915114504,33.87406756,5,169.3703378
2,B05,FAM,IL1B,Unkn-26,30C,,34.91620921,35.20761762,0.291408416,0.878048338,34.32956928,36.08566596,2.680641289,7.799823573,5,38.99911787
2,B06,FAM,IL1B,Unkn-26,30C,,35.49902604,35.20761762,0.291408416,0.878048338,34.32956928,36.08566596,2.680641289,5.269212639,5,26.3460632
2,C04,FAM,IL1B,Unkn-27,40C,,36.3927021,36.43148568,0.038783575,0.534395854,35.89708983,36.96588153,1.400311825,2.887701379,5,14.43850689
2,C06,FAM,IL1B,Unkn-27,40C,,36.47026925,36.43148568,0.038783575,0.534395854,35.89708983,36.96588153,1.400311825,2.740828355,5,13.70414177
2,D04,FAM,IL1B,Unkn-28,30C,,37.32740408,37.24163844,0.085765633,0.12073,37.12090844,37.36236844,0.135505437,1.539459443,5,7.697297214
2,D05,FAM,IL1B,Unkn-28,30C,,37.10357724,37.24163844,0.138061202,0.12073,37.12090844,37.36236844,0.135505437,1.789722944,5,8.948614719
2,D06,FAM,IL1B,Unkn-28,30C,,37.29393401,37.24163844,0.052295569,0.12073,37.12090844,37.36236844,0.135505437,1.574528406,5,7.87264203
2,E04,FAM,IL1B,Unkn-29,40C,,35.69581959,35.85102334,0.15520375,0.184763095,35.66626024,36.03578643,0.506574656,4.615610486,5,23.07805243
2,E05,FAM,IL1B,Unkn-29,40C,,35.80185279,35.85102334,0.049170552,0.184763095,35.66626024,36.03578643,0.506574656,4.297728514,5,21.48864257
2,E06,FAM,IL1B,Unkn-29,40C,,36.05539764,35.85102334,0.204374302,0.184763095,35.66626024,36.03578643,0.506574656,3.623562702,5,18.11781351
2,F04,FAM,IL1B,Unkn-30,30C,,37.77023998,37.96563339,0.19539341,0.224072812,37.74156057,38.1897062,0.148180115,1.14272368,5,5.713618401
2,F05,FAM,IL1B,Unkn-30,30C,,37.91644685,37.96563339,0.049186536,0.224072812,37.74156057,38.1897062,0.148180115,1.035641751,5,5.178208753
2,F06,FAM,IL1B,Unkn-30,30C,,38.21021333,37.96563339,0.244579946,0.224072812,37.74156057,38.1897062,0.148180115,0.849866742,5,4.249333711
2,G04,FAM,IL1B,Unkn-31,40C,,36.30933151,36.35990367,0.050572154,0.557331164,35.8025725,36.91723483,0.819101264,3.054350592,5,15.27175296
2,G05,FAM,IL1B,Unkn-31,40C,,36.41047582,36.35990367,0.050572154,0.557331164,35.8025725,36.91723483,0.819101264,2.853366652,5,14.26683326
2,A04,HEX,EEF2,Unkn-25,40C,,26.24543548,26.36042305,0.114987573,0.099868021,26.26055503,26.46029107,441.5394134,6905.660935,5,34528.30468
2,A05,HEX,EEF2,Unkn-25,40C,,26.42546768,26.36042305,0.065044629,0.099868021,26.26055503,26.46029107,441.5394134,6111.357096,5,30556.78548
2,A06,HEX,EEF2,Unkn-25,40C,,26.41036599,26.36042305,0.049942944,0.099868021,26.26055503,26.46029107,441.5394134,6174.320118,5,30871.60059
2,B04,HEX,EEF2,Unkn-26,30C,,30.44596623,30.23414611,0.21182012,0.96949671,29.2646494,31.20364282,544.2598844,399.0492701,5,1995.246351
2,B06,HEX,EEF2,Unkn-26,30C,,30.02232599,30.23414611,0.21182012,0.96949671,29.2646494,31.20364282,544.2598844,531.9879221,5,2659.939611
2,C04,HEX,EEF2,Unkn-27,40C,,29.47314987,29.537525,0.064375132,0.057885039,29.47963996,29.59541004,29.27856798,772.2908422,5,3861.454211
2,C05,HEX,EEF2,Unkn-27,40C,,29.55413825,29.537525,0.016613244,0.057885039,29.47963996,29.59541004,29.27856798,730.9844988,5,3654.922494
2,C06,HEX,EEF2,Unkn-27,40C,,29.58528689,29.537525,0.047761888,0.057885039,29.47963996,29.59541004,29.27856798,715.6926691,5,3578.463345
2,D04,HEX,EEF2,Unkn-28,30C,,30.45309666,30.46694076,0.013844101,0.036279355,30.4306614,30.50322011,9.629917782,397.1226935,5,1985.613467
2,D05,HEX,EEF2,Unkn-28,30C,,30.50810382,30.46694076,0.041163067,0.036279355,30.4306614,30.50322011,9.629917782,382.5695464,5,1912.847732
2,D06,HEX,EEF2,Unkn-28,30C,,30.43962179,30.46694076,0.027318967,0.036279355,30.4306614,30.50322011,9.629917782,400.7713377,5,2003.856688
2,E04,HEX,EEF2,Unkn-29,40C,,29.5994427,29.55938759,0.040055109,0.080749215,29.47863837,29.6401368,40.55452393,708.8492785,5,3544.246392
2,E05,HEX,EEF2,Unkn-29,40C,,29.4664414,29.55938759,0.092946187,0.080749215,29.47863837,29.6401368,40.55452393,775.8152686,5,3879.076343
2,E06,HEX,EEF2,Unkn-29,40C,,29.61227866,29.55938759,0.052891078,0.080749215,29.47863837,29.6401368,40.55452393,702.7005267,5,3513.502634
2,F04,HEX,EEF2,Unkn-30,30C,,30.89621939,30.91497399,0.018754609,0.061996121,30.85297787,30.97697012,12.11152769,293.9724655,5,1469.862328
2,F05,HEX,EEF2,Unkn-30,30C,,30.86452056,30.91497399,0.050453437,0.061996121,30.85297787,30.97697012,12.11152769,300.365764,5,1501.82882
2,F06,HEX,EEF2,Unkn-30,30C,,30.98418204,30.91497399,0.069208045,0.061996121,30.85297787,30.97697012,12.11152769,276.9351925,5,1384.675963
2,G04,HEX,EEF2,Unkn-31,40C,,31.46895624,31.39701813,0.071938111,0.087380301,31.30963783,31.48439843,12.56542401,199.2886708,5,996.4433542
2,G05,HEX,EEF2,Unkn-31,40C,,31.29977919,31.39701813,0.097238935,0.087380301,31.30963783,31.48439843,12.56542401,223.5375344,5,1117.687672
2,G06,HEX,EEF2,Unkn-31,40C,,31.42231895,31.39701813,0.025300824,0.087380301,31.30963783,31.48439843,12.56542401,205.6978506,5,1028.489253
