,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,Cy5,HSP60,Std-01,,,16.5275972944396,16.6501916223067,0.107587557645079,10000000,7,10000000,0,64,
,A02,Cy5,HSP60,Std-01,,,16.6940802928776,16.6501916223067,0.107587557645079,10000000,7,10000000,0,64,
,A03,Cy5,HSP60,Std-01,,,16.7288972796027,16.6501916223067,0.107587557645079,10000000,7,10000000,0,64,
,A04,Cy5,HSP60,Unkn-25,Cool,,34.6114696121592,34.7830703042725,0.255790602061499,18.1581682544545,1.25907203597438,16.2542505585418,2.77760585350952,64,
,A05,Cy5,HSP60,Unkn-25,Cool,,35.0770622302566,34.7830703042725,0.255790602061499,13.0670249853728,1.11617672151277,16.2542505585418,2.77760585350952,64,
,A06,Cy5,HSP60,Unkn-25,Cool,,34.6606790704018,34.7830703042725,0.255790602061499,17.5375584357982,1.24396913112422,16.2542505585418,2.77760585350952,64,
,A07,Cy5,HSP60,Unkn-33,Cool,,31.680513655156,32.035680741415,0.323192748649363,144.083256889257,2.1586135168093,114.109617360394,26.8694663351303,64,
,A08,Cy5,HSP60,Unkn-33,Cool,,32.1140382375193,32.035680741415,0.323192748649363,106.062100239603,2.0255602227584,114.109617360394,26.8694663351303,64,
,A09,Cy5,HSP60,Unkn-33,Cool,,32.3124903315697,32.035680741415,0.323192748649363,92.183494952322,1.96465316950487,114.109617360394,26.8694663351303,64,
,A10,Cy5,HSP60,Unkn-41,Hot,,31.988814620451,32.08184142635,0.115023220163862,115.875782379529,2.06399267946725,108.739389776055,8.68004662975667,64,
,A11,Cy5,HSP60,Unkn-41,Hot,,32.0462582324453,32.08184142635,0.115023220163862,111.266038423252,2.04636262546582,108.739389776055,8.68004662975667,64,
,A12,Cy5,HSP60,Unkn-41,Hot,,32.2104514261537,32.08184142635,0.115023220163862,99.0763485253827,1.99596999221639,108.739389776055,8.68004662975667,64,
,B01,Cy5,HSP60,Std-02,,,18.629667373628,18.6359770348925,0.0951792077023416,1000000,6,1000000,0,64,
,B02,Cy5,HSP60,Std-02,,,18.7341540877145,18.6359770348925,0.0951792077023416,1000000,6,1000000,0,64,
,B03,Cy5,HSP60,Std-02,,,18.5441096433349,18.6359770348925,0.0951792077023416,1000000,6,1000000,0,64,
,B04,Cy5,HSP60,Unkn-26,Cool,,31.9168492512796,31.8963483211296,0.0272570693953834,121.921308446635,2.08607961482315,123.715879744804,2.3941514759065,64,
,B05,Cy5,HSP60,Unkn-26,Cool,,31.906779532226,31.8963483211296,0.0272570693953834,122.792012824379,2.08917011844105,123.715879744804,2.3941514759065,64,
,B06,Cy5,HSP60,Unkn-26,Cool,,31.865416179883,31.8963483211296,0.0272570693953834,126.434317963396,2.10186497014293,123.715879744804,2.3941514759065,64,
,B07,Cy5,HSP60,Unkn-34,Hot,,34.0263938337522,34.3973450071625,0.535933610360894,27.4560463964259,1.43863800005901,22.0770367947892,7.36428659017042,64,
,B08,Cy5,HSP60,Unkn-34,Hot,,34.1538436073943,34.3973450071625,0.535933610360894,25.0912508476038,1.39952231227799,22.0770367947892,7.36428659017042,64,
,B09,Cy5,HSP60,Unkn-34,Hot,,35.0117975803408,34.3973450071625,0.535933610360894,13.6838131403378,1.13620713503405,22.0770367947892,7.36428659017042,64,
,C01,Cy5,HSP60,Std-03,,,22.1091898124906,22.0861315041672,0.0297988296803618,100000,5,100000,0,64,
,C02,Cy5,HSP60,Std-03,,,22.0967203531538,22.0861315041672,0.0297988296803618,100000,5,100000,0,64,
,C03,Cy5,HSP60,Std-03,,,22.0524843468572,22.0861315041672,0.0297988296803618,100000,5,100000,0,64,
,C04,Cy5,HSP60,Unkn-27,Hot,,36.0686113340487,35.9236925218788,0.126448101174167,6.4842504546905,0.811859781159417,7.2023392636103,0.627323326568707,64,
,C05,Cy5,HSP60,Unkn-27,Hot,,35.8358050342536,35.9236925218788,0.126448101174167,7.64382093473606,0.883310504656273,7.2023392636103,0.627323326568707,64,
,C06,Cy5,HSP60,Unkn-27,Hot,,35.8666611973341,35.9236925218788,0.126448101174167,7.47894640140433,0.873840420821009,7.2023392636103,0.627323326568707,64,
,C07,Cy5,HSP60,Unkn-35,Cool,,32.3386584956611,32.4403054256508,0.104960651013813,90.4944369642659,1.95662188229934,84.3761478866626,6.23331452893151,64,
,C08,Cy5,HSP60,Unkn-35,Cool,,32.4339654016076,32.4403054256508,0.104960651013813,84.6001594648845,1.92737118165196,84.3761478866626,6.23331452893151,64,
,C09,Cy5,HSP60,Unkn-35,Cool,,32.5482923796836,32.4403054256508,0.104960651013813,78.0338472308375,1.89228301906387,84.3761478866626,6.23331452893151,64,
,D01,Cy5,HSP60,Std-04,,,25.6322681237837,25.4762970599668,0.152190018522753,10000,4,10000,0,64,
,D02,Cy5,HSP60,Std-04,,,25.4684298008325,25.4762970599668,0.152190018522753,10000,4,10000,0,64,
,D03,Cy5,HSP60,Std-04,,,25.3281932552842,25.4762970599668,0.152190018522753,10000,4,10000,0,64,
,D04,Cy5,HSP60,Unkn-28,Cool,,33.1087987241634,33.7439467682298,0.550054528899922,52.5118930597202,1.72025767493476,35.3592140403732,14.8546582619204,64,
,D05,Cy5,HSP60,Unkn-28,Cool,,34.0619750504515,33.7439467682298,0.550054528899922,26.7742766890971,1.42771774713501,35.3592140403732,14.8546582619204,64,
,D06,Cy5,HSP60,Unkn-28,Cool,,34.0610665300744,33.7439467682298,0.550054528899922,26.7914723723022,1.4279965816782,35.3592140403732,14.8546582619204,64,
,D07,Cy5,HSP60,Unkn-36,Cool,,32.5483078864095,32.4289645214779,0.10399559536504,78.0329921083217,1.89227825988516,85.0505470604956,6.12007216152572,64,
,D08,Cy5,HSP60,Unkn-36,Cool,,32.3577622366677,32.4289645214779,0.10399559536504,89.2809374052293,1.95075874149249,85.0505470604956,6.12007216152572,64,
,D09,Cy5,HSP60,Unkn-36,Cool,,32.3808234413564,32.4289645214779,0.10399559536504,87.8377116679359,1.94368101309266,85.0505470604956,6.12007216152572,64,
,E01,Cy5,HSP60,Std-05,,,29.0392371308368,29.008995308612,0.0374401267751023,1000,3,1000,0,64,
,E02,Cy5,HSP60,Std-05,,,28.9671192627713,29.008995308612,0.0374401267751023,1000,3,1000,0,64,
,E03,Cy5,HSP60,Std-05,,,29.0206295322278,29.008995308612,0.0374401267751023,1000,3,1000,0,64,
,E04,Cy5,HSP60,Unkn-29,Hot,,32.2552921988704,32.3745479762575,0.263501861043124,95.9859976787003,1.98220788330616,89.2165851657783,15.6978295323027,64,
,E05,Cy5,HSP60,Unkn-29,Hot,,32.1917572694535,32.3745479762575,0.263501861043124,100.393923501258,2.00170742725386,89.2165851657783,15.6978295323027,64,
,E06,Cy5,HSP60,Unkn-29,Hot,,32.6765944604487,32.3745479762575,0.263501861043124,71.269834317377,1.85290574918376,89.2165851657783,15.6978295323027,64,
,E07,Cy5,HSP60,Unkn-37,Hot,,34.0275535898793,33.4821555935367,0.474799633366768,27.4335530377621,1.43828205859852,41.7677665401774,12.5259338024139,64,
,E08,Cy5,HSP60,Unkn-37,Hot,,33.1610782837548,33.4821555935367,0.474799633366768,50.6072249508267,1.70421252340668,41.7677665401774,12.5259338024139,64,
,E09,Cy5,HSP60,Unkn-37,Hot,,33.2578349069758,33.4821555935367,0.474799633366768,47.2625216319432,1.67451688914618,41.7677665401774,12.5259338024139,64,
,F01,Cy5,HSP60,Std-06,,,32.2323639612755,32.1918488913034,0.0455710769574028,100,2,100,0,64,
,F02,Cy5,HSP60,Std-06,,,32.1425118122369,32.1918488913034,0.0455710769574028,100,2,100,0,64,
,F03,Cy5,HSP60,Std-06,,,32.2006709003978,32.1918488913034,0.0455710769574028,100,2,100,0,64,
,F04,Cy5,HSP60,Unkn-30,Cool,,31.8174714164704,31.6742063253691,0.143896775382731,130.791562087109,2.11657972673128,145.22643361609,14.7588082163294,64,
,F05,Cy5,HSP60,Unkn-30,Cool,,31.6754614826176,31.6742063253691,0.143896775382731,144.598598007151,2.16016408216522,145.22643361609,14.7588082163294,64,
,F06,Cy5,HSP60,Unkn-30,Cool,,31.5296860770193,31.6742063253691,0.143896775382731,160.28914075401,2.20490410082975,145.22643361609,14.7588082163294,64,
