,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,Cy5,HSPA2,Std-01,,,13.4226731615861,13.4432750736298,0.223620801801635,10000000,7,10000000,0,64,
,A02,Cy5,HSPA2,Std-01,,,13.2306681250956,13.4432750736298,0.223620801801635,10000000,7,10000000,0,64,
,A03,Cy5,HSPA2,Std-01,,,13.6764839342075,13.4432750736298,0.223620801801635,10000000,7,10000000,0,64,
,A04,Cy5,HSPA2,Unkn-25,Cool,,32.2779639353239,33.2081734634204,1.07985281810868,1273.12235239044,3.10487014317808,913.14473197985,381.166154713849,64,
,A05,Cy5,HSPA2,Unkn-25,Cool,,34.3923851626015,33.2081734634204,1.07985281810868,513.839433333792,2.7108274300629,913.14473197985,381.166154713849,64,
,A06,Cy5,HSPA2,Unkn-25,Cool,,32.9541712923358,33.2081734634204,1.07985281810868,952.472410215316,2.97885240454211,913.14473197985,381.166154713849,64,
,A07,Cy5,HSPA2,Unkn-33,Cool,,27.0448025682613,27.2248337709402,0.219052383892734,12025.9681476538,4.08012004922539,11164.303495143,1028.41507212564,64,
,A08,Cy5,HSPA2,Unkn-33,Cool,,27.1609808523168,27.2248337709402,0.219052383892734,11441.134987756,4.05846910963789,11164.303495143,1028.41507212564,64,
,A09,Cy5,HSPA2,Unkn-33,Cool,,27.4687178922426,27.2248337709402,0.219052383892734,10025.8073500193,4.00111935521147,11164.303495143,1028.41507212564,64,
,A10,Cy5,HSPA2,Unkn-41,Hot,,27.9790658055961,28.1418625604868,0.199553596785508,8053.99058596709,3.90601111763981,7528.71478674731,632.735302297895,64,
,A11,Cy5,HSPA2,Unkn-41,Hot,,28.0820357615726,28.1418625604868,0.199553596785508,7705.86997921542,3.88682167690827,7528.71478674731,632.735302297895,64,
,A12,Cy5,HSPA2,Unkn-41,Hot,,28.3644861142919,28.1418625604868,0.199553596785508,6826.28379505943,3.83418433962183,7528.71478674731,632.735302297895,64,
