,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,Cy5,HSP90B1,Std-01,,,15.5645864417053,15.5996565107937,0.0605391231711092,10000000,7,10000000,0,64,
,A02,Cy5,HSP90B1,Std-01,,,15.5648221542308,15.5996565107937,0.0605391231711092,10000000,7,10000000,0,64,
,A03,Cy5,HSP90B1,Std-01,,,15.669560936445,15.5996565107937,0.0605391231711092,10000000,7,10000000,0,64,
,A04,Cy5,HSP90B1,Unkn-01,Cool,,36.2270677418026,36.4893404653844,0.465644484120471,7.65337852971804,0.883853193703467,6.61078980219595,1.86497520830226,64,
,A05,Cy5,HSP90B1,Unkn-01,Cool,,36.2139862990685,36.4893404653844,0.465644484120471,7.72133154739773,0.887692201089843,6.61078980219595,1.86497520830226,64,
,A06,Cy5,HSP90B1,Unkn-01,Cool,,37.0269673552821,36.4893404653844,0.465644484120471,4.45765932947207,0.649106875049609,6.61078980219595,1.86497520830226,64,
,A07,Cy5,HSP90B1,Unkn-09,Hot,,NaN,0,0,NaN,NaN,0,0,64,
,A08,Cy5,HSP90B1,Unkn-09,Hot,,NaN,0,0,NaN,NaN,0,0,64,
,A09,Cy5,HSP90B1,Unkn-09,Hot,,NaN,0,0,NaN,NaN,0,0,64,
,A10,Cy5,HSP90B1,Unkn-17,Cool,,NaN,0,0,NaN,NaN,0,0,64,
,A11,Cy5,HSP90B1,Unkn-17,Cool,,NaN,0,0,NaN,NaN,0,0,64,
,A12,Cy5,HSP90B1,Unkn-17,Cool,,NaN,0,0,NaN,NaN,0,0,64,
,B01,Cy5,HSP90B1,Std-02,,,18.7847573179543,18.7216694633383,0.0756949814599122,1000000,6,1000000,0,64,
,B02,Cy5,HSP90B1,Std-02,,,18.7425151549273,18.7216694633383,0.0756949814599122,1000000,6,1000000,0,64,
,B03,Cy5,HSP90B1,Std-02,,,18.6377359171332,18.7216694633383,0.0756949814599122,1000000,6,1000000,0,64,
,B04,Cy5,HSP90B1,Unkn-02,Hot,,NaN,0,0,NaN,NaN,0,0,64,
,B05,Cy5,HSP90B1,Unkn-02,Hot,,NaN,0,0,NaN,NaN,0,0,64,
,B06,Cy5,HSP90B1,Unkn-02,Hot,,NaN,0,0,NaN,NaN,0,0,64,
,B07,Cy5,HSP90B1,Unkn-10,Cool,,39.4806946266624,38.0836572186846,1.23092717683313,0.849204350455676,-0.0709877896190228,2.64343555684247,1.64441504055179,64,
,B08,Cy5,HSP90B1,Unkn-10,Cool,,37.1584303869205,38.0836572186846,1.23092717683313,4.07874407072292,0.610526455461775,2.64343555684247,1.64441504055179,64,
,B09,Cy5,HSP90B1,Unkn-10,Cool,,37.611846642471,38.0836572186846,1.23092717683313,3.0023582493488,0.477462512168581,2.64343555684247,1.64441504055179,64,
,B10,Cy5,HSP90B1,Unkn-18,Hot,,NaN,0,0,NaN,NaN,0,0,64,
,B11,Cy5,HSP90B1,Unkn-18,Hot,,NaN,0,0,NaN,NaN,0,0,64,
,B12,Cy5,HSP90B1,Unkn-18,Hot,,40.7611520806533,40.7611520806533,0,0.357467625082725,-0.44676328500865,0.357467625082725,0,64,
,C01,Cy5,HSP90B1,Std-03,,,22.0190482137089,21.9173888939391,0.105545328101373,100000,5,100000,0,64,
,C02,Cy5,HSP90B1,Std-03,,,21.9247730924728,21.9173888939391,0.105545328101373,100000,5,100000,0,64,
,C03,Cy5,HSP90B1,Std-03,,,21.8083453756356,21.9173888939391,0.105545328101373,100000,5,100000,0,64,
,C04,Cy5,HSP90B1,Unkn-03,Cool,,NaN,0,0,NaN,NaN,0,0,64,
,C05,Cy5,HSP90B1,Unkn-03,Cool,,NaN,0,0,NaN,NaN,0,0,64,
,C06,Cy5,HSP90B1,Unkn-03,Cool,,NaN,0,0,NaN,NaN,0,0,64,
,C07,Cy5,HSP90B1,Unkn-11,Cool,,39.3260944644661,39.4615740992195,0.191597136893579,0.94271990548193,-0.0256173227162924,0.86385514343119,0.111531616085484,64,
,C08,Cy5,HSP90B1,Unkn-11,Cool,,NaN,0,0,NaN,NaN,0,0,64,
,C09,Cy5,HSP90B1,Unkn-11,Cool,,39.5970537339729,39.4615740992195,0.191597136893579,0.78499038138045,-0.105135664705686,0.86385514343119,0.111531616085484,64,
,C10,Cy5,HSP90B1,Unkn-19,Cool,,41.0957966578098,40.2468960674486,0.778482950991867,0.285120644038487,-0.544971336645586,0.55117782050543,0.258513845924372,64,
,C11,Cy5,HSP90B1,Unkn-19,Cool,,39.5663958830895,40.2468960674486,0.778482950991867,0.80142241734028,-0.0961385136739484,0.55117782050543,0.258513845924372,64,
,C12,Cy5,HSP90B1,Unkn-19,Cool,,40.0784956614464,40.2468960674486,0.778482950991867,0.566990400137524,-0.24642429419809,0.55117782050543,0.258513845924372,64,
,D01,Cy5,HSP90B1,Std-04,,,25.6538837259386,25.5058716615999,0.151720951237855,10000,4,10000,0,64,
,D02,Cy5,HSP90B1,Std-04,,,25.3506956309572,25.5058716615999,0.151720951237855,10000,4,10000,0,64,
,D03,Cy5,HSP90B1,Std-04,,,25.5130356279039,25.5058716615999,0.151720951237855,10000,4,10000,0,64,
,D04,Cy5,HSP90B1,Unkn-04,Hot,,37.3652914891361,37.3310198091773,0.0970298502688927,3.54665532901192,0.549818984924865,3.63500580604028,0.241796882157742,64,
,D05,Cy5,HSP90B1,Unkn-04,Hot,,37.2215049628825,37.3310198091773,0.0970298502688927,3.90855274535439,0.592015977073946,3.63500580604028,0.241796882157742,64,
,D06,Cy5,HSP90B1,Unkn-04,Hot,,37.4062629755132,37.3310198091773,0.0970298502688927,3.44980934375454,0.537795094133179,3.63500580604028,0.241796882157742,64,
,D07,Cy5,HSP90B1,Unkn-12,Hot,,33.550612107941,33.3698106518665,0.156883252872747,46.6994632990549,1.66931188939698,52.9620207669638,5.43616558274686,64,
,D08,Cy5,HSP90B1,Unkn-12,Hot,,33.2696385297153,33.3698106518665,0.156883252872747,56.4636732498468,1.75176912780041,52.9620207669638,5.43616558274686,64,
,D09,Cy5,HSP90B1,Unkn-12,Hot,,33.2891813179431,33.3698106518665,0.156883252872747,55.7229257519897,1.74603391113646,52.9620207669638,5.43616558274686,64,
,D10,Cy5,HSP90B1,Unkn-20,Hot,,39.1422796740703,38.6542467687332,0.529636694282998,1.06739890527656,0.0283267530557322,1.55004783477014,0.565235898385379,64,
,D11,Cy5,HSP90B1,Unkn-20,Hot,,38.0910392441152,38.6542467687332,0.529636694282998,2.17187082640968,0.33683399170607,1.55004783477014,0.565235898385379,64,
,D12,Cy5,HSP90B1,Unkn-20,Hot,,38.729421388014,38.6542467687332,0.529636694282998,1.41087377262418,0.149488160242649,1.55004783477014,0.565235898385379,64,
,E01,Cy5,HSP90B1,Std-05,,,29.4274151925767,29.3344411527845,0.0873397035892581,1000,3,1000,0,64,
,E02,Cy5,HSP90B1,Std-05,,,29.2541148839813,29.3344411527845,0.0873397035892581,1000,3,1000,0,64,
,E03,Cy5,HSP90B1,Std-05,,,29.3217933817954,29.3344411527845,0.0873397035892581,1000,3,1000,0,64,
,E04,Cy5,HSP90B1,Unkn-05,Cool,,NaN,0,0,NaN,NaN,0,0,64,
,E05,Cy5,HSP90B1,Unkn-05,Cool,,NaN,0,0,NaN,NaN,0,0,64,
,E06,Cy5,HSP90B1,Unkn-05,Cool,,NaN,0,0,NaN,NaN,0,0,64,
,E07,Cy5,HSP90B1,Unkn-13,Cool,,NaN,0,0,NaN,NaN,0,0,64,
,E08,Cy5,HSP90B1,Unkn-13,Cool,,40.0598533201635,40.2351917288164,0.24796595552184,0.574178159105013,-0.240953331450407,0.51360756238387,0.0856597593640725,64,
,E09,Cy5,HSP90B1,Unkn-13,Cool,,40.4105301374693,40.2351917288164,0.24796595552184,0.453036965662726,-0.34386636017622,0.51360756238387,0.0856597593640725,64,
,E10,Cy5,HSP90B1,Unkn-21,Cool,,38.1662445480413,37.4294837973402,0.683464756333667,2.06425579245813,0.314763511932875,3.63197249485175,1.53884096613931,64,
