,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,Cy5,HSPA2,Std-01,,,13.0203763565612,12.8039072614014,0.230775923509783,10000000,7,10000000,0,64,
,A02,Cy5,HSPA2,Std-01,,,12.5610867747256,12.8039072614014,0.230775923509783,10000000,7,10000000,0,64,
,A03,Cy5,HSPA2,Std-01,,,12.8302586529173,12.8039072614014,0.230775923509783,10000000,7,10000000,0,64,
,A04,Cy5,HSPA2,Unkn-01,30C,,21.7134229352415,22.5630831824946,0.842632340891621,66642.2020124012,4.82374933872939,47518.5703400036,17985.6192958531,64,
,A05,Cy5,HSPA2,Unkn-01,30C,,22.5773193947015,22.5630831824946,0.842632340891621,44970.8499693098,4.65293109600674,47518.5703400036,17985.6192958531,64,
,A06,Cy5,HSPA2,Unkn-01,30C,,23.3985072175407,22.5630831824946,0.842632340891621,30942.6590382999,4.49055763179517,47518.5703400036,17985.6192958531,64,
,A07,Cy5,HSPA2,Unkn-09,40C,,26.5106368753135,27.2431860937055,0.794966401406881,7502.33149356808,3.87519624971696,5605.93732105161,1922.87139928495,64,
,A08,Cy5,HSPA2,Unkn-09,40C,,28.0885226105301,27.2431860937055,0.794966401406881,3657.6396023457,3.56320091097544,5605.93732105161,1922.87139928495,64,
,A09,Cy5,HSPA2,Unkn-09,40C,,27.1303987952729,27.2431860937055,0.794966401406881,5657.84086724106,3.75265072830107,5605.93732105161,1922.87139928495,64,
,A10,Cy5,HSPA2,Unkn-17,30C,,29.7050019254746,28.7090420629797,1.03891511343772,1752.16283336769,3.24357446390225,2970.79331859612,1401.84016587231,64,
,A11,Cy5,HSPA2,Unkn-17,30C,,27.6319312508826,28.7090420629797,1.03891511343772,4502.80063119189,3.65348271829537,2970.79331859612,1401.84016587231,64,
,A12,Cy5,HSPA2,Unkn-17,30C,,28.7901930125818,28.7090420629797,1.03891511343772,2657.41649122877,3.42445962579425,2970.79331859612,1401.84016587231,64,
,B01,Cy5,HSPA2,Std-02,,,16.1943401093592,16.3823376816585,0.265868716438925,1000000,6,1000000,0,64,
,B03,Cy5,HSPA2,Std-02,,,16.5703352539578,16.3823376816585,0.265868716438925,1000000,6,1000000,0,64,
,B04,Cy5,HSPA2,Unkn-02,40C,,24.0172050593248,25.0880011408998,1.05947598542041,23346.5391462534,4.36822251055169,15477.9161762703,7309.79167886438,64,
,B05,Cy5,HSPA2,Unkn-02,40C,,25.1110163390342,25.0880011408998,1.05947598542041,14188.7197748974,4.15194321154062,15477.9161762703,7309.79167886438,64,
,B06,Cy5,HSPA2,Unkn-02,40C,,26.1357820243404,25.0880011408998,1.05947598542041,8898.48960766027,3.94931629757468,15477.9161762703,7309.79167886438,64,
,B07,Cy5,HSPA2,Unkn-10,30C,,23.6401340825643,25.7937490865686,2.20077729860567,27719.2038897334,4.44278075295057,14100.2093344916,12316.8953618649,64,
,B08,Cy5,HSPA2,Unkn-10,30C,,28.0388363191805,25.7937490865686,2.20077729860567,3741.32452754275,3.57302538112207,14100.2093344916,12316.8953618649,64,
,B09,Cy5,HSPA2,Unkn-10,30C,,25.7022768579609,25.7937490865686,2.20077729860567,10840.0995861987,4.03503327201214,14100.2093344916,12316.8953618649,64,
,B10,Cy5,HSPA2,Unkn-18,40C,,34.4712098871151,33.123047261992,1.44751591520626,200.056279039418,2.30115218685411,427.325016583379,281.096282750895,64,
,B11,Cy5,HSPA2,Unkn-18,40C,,31.5933109506481,33.123047261992,1.44751591520626,741.650219420475,2.87019912954902,427.325016583379,281.096282750895,64,
